AgtId,PPName,Con,Reg,Contp,CowWar,Dat,War Type,War Name,Year From,Year To,War Duration
654,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1998-03-11,Intra-State,First Philippine-Moro War,1972,1981,10
950,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1998-02-07,Intra-State,First Philippine-Moro War,1972,1981,10
950,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1998-02-07,Intra-State,First Philippine-Moro War,1972,1981,10
297,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1998-02-06,Intra-State,First Philippine-Moro War,1972,1981,10
297,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1998-02-06,Intra-State,First Philippine-Moro War,1972,1981,10
403,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1997-11-14,Intra-State,First Philippine-Moro War,1972,1981,10
403,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1997-11-14,Intra-State,First Philippine-Moro War,1972,1981,10
949,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1997-10-21,Intra-State,First Philippine-Moro War,1972,1981,10
949,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1997-10-21,Intra-State,First Philippine-Moro War,1972,1981,10
400,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1997-09-12,Intra-State,First Philippine-Moro War,1972,1981,10
400,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1997-09-12,Intra-State,First Philippine-Moro War,1972,1981,10
242,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1997-09-03,Intra-State,First Philippine-Moro War,1972,1981,10
242,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1997-09-03,Intra-State,First Philippine-Moro War,1972,1981,10
948,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1997-09-02,Intra-State,First Philippine-Moro War,1972,1981,10
948,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1997-09-02,Intra-State,First Philippine-Moro War,1972,1981,10
244,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1997-07-18,Intra-State,First Philippine-Moro War,1972,1981,10
244,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1997-07-18,Intra-State,First Philippine-Moro War,1972,1981,10
946,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1997-03-25,Intra-State,First Philippine-Moro War,1972,1981,10
946,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1997-03-25,Intra-State,First Philippine-Moro War,1972,1981,10
947,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1997-03-25,Intra-State,First Philippine-Moro War,1972,1981,10
947,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1997-03-25,Intra-State,First Philippine-Moro War,1972,1981,10
945,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1997-02-26,Intra-State,First Philippine-Moro War,1972,1981,10
945,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1997-02-26,Intra-State,First Philippine-Moro War,1972,1981,10
406,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1997-01-27,Intra-State,First Philippine-Moro War,1972,1981,10
406,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1997-01-27,Intra-State,First Philippine-Moro War,1972,1981,10
944,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1997-01-07,Intra-State,First Philippine-Moro War,1972,1981,10
944,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1997-01-07,Intra-State,First Philippine-Moro War,1972,1981,10
479,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1996-09-02,Intra-State,First Philippine-Moro War,1972,1981,10
479,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1996-09-02,Intra-State,First Philippine-Moro War,1972,1981,10
187,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1993-11-07,Intra-State,First Philippine-Moro War,1972,1981,10
187,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1993-11-07,Intra-State,First Philippine-Moro War,1972,1981,10
545,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1993-04-16,Intra-State,First Philippine-Moro War,1972,1981,10
545,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,786,1993-04-16,Intra-State,First Philippine-Moro War,1972,1981,10
2050,Philippines - Mindanao process,Mindanao,Asia and Pacific,Territory,926,2017-12-14,Intra-State,Third Philippine-Moro War,2003,2003,1
2050,Philippines - Mindanao process,Mindanao,Asia and Pacific,Territory,926,2017-12-14,Intra-State,Third Philippine-Moro War,2003,2003,1
2059,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2017-12-14,Intra-State,Third Philippine-Moro War,2003,2003,1
2059,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2017-12-14,Intra-State,Third Philippine-Moro War,2003,2003,1
2058,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2017-12-14,Intra-State,Third Philippine-Moro War,2003,2003,1
2058,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2017-12-14,Intra-State,Third Philippine-Moro War,2003,2003,1
2057,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2017-12-14,Intra-State,Third Philippine-Moro War,2003,2003,1
2057,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2017-12-14,Intra-State,Third Philippine-Moro War,2003,2003,1
2060,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2017-12-14,Intra-State,Third Philippine-Moro War,2003,2003,1
2060,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2017-12-14,Intra-State,Third Philippine-Moro War,2003,2003,1
2054,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2017-03-21,Intra-State,Third Philippine-Moro War,2003,2003,1
2054,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2017-03-21,Intra-State,Third Philippine-Moro War,2003,2003,1
1977,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government,926,2016-08-14,Intra-State,Third Philippine-Moro War,2003,2003,1
1977,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government,926,2016-08-14,Intra-State,Third Philippine-Moro War,2003,2003,1
1975,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2016-05-30,Intra-State,Third Philippine-Moro War,2003,2003,1
1975,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2016-05-30,Intra-State,Third Philippine-Moro War,2003,2003,1
1974,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2016-05-30,Intra-State,Third Philippine-Moro War,2003,2003,1
1974,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2016-05-30,Intra-State,Third Philippine-Moro War,2003,2003,1
1353,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2015-06-02,Intra-State,Third Philippine-Moro War,2003,2003,1
1353,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2015-06-02,Intra-State,Third Philippine-Moro War,2003,2003,1
1351,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2015-05-31,Intra-State,Third Philippine-Moro War,2003,2003,1
1351,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2015-05-31,Intra-State,Third Philippine-Moro War,2003,2003,1
1352,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2015-05-31,Intra-State,Third Philippine-Moro War,2003,2003,1
1352,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2015-05-31,Intra-State,Third Philippine-Moro War,2003,2003,1
1355,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2015-01-29,Intra-State,Third Philippine-Moro War,2003,2003,1
1355,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2015-01-29,Intra-State,Third Philippine-Moro War,2003,2003,1
1350,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2015-01-29,Intra-State,Third Philippine-Moro War,2003,2003,1
1350,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2015-01-29,Intra-State,Third Philippine-Moro War,2003,2003,1
1349,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2014-11-23,Intra-State,Third Philippine-Moro War,2003,2003,1
1349,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2014-11-23,Intra-State,Third Philippine-Moro War,2003,2003,1
1348,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2014-11-23,Intra-State,Third Philippine-Moro War,2003,2003,1
1348,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2014-11-23,Intra-State,Third Philippine-Moro War,2003,2003,1
881,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2014-03-27,Intra-State,Third Philippine-Moro War,2003,2003,1
881,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2014-03-27,Intra-State,Third Philippine-Moro War,2003,2003,1
1345,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2014-03-22,Intra-State,Third Philippine-Moro War,2003,2003,1
1345,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2014-03-22,Intra-State,Third Philippine-Moro War,2003,2003,1
1346,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2014-03-22,Intra-State,Third Philippine-Moro War,2003,2003,1
1346,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2014-03-22,Intra-State,Third Philippine-Moro War,2003,2003,1
1347,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2014-03-22,Intra-State,Third Philippine-Moro War,2003,2003,1
1347,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2014-03-22,Intra-State,Third Philippine-Moro War,2003,2003,1
882,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2014-01-25,Intra-State,Third Philippine-Moro War,2003,2003,1
882,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2014-01-25,Intra-State,Third Philippine-Moro War,2003,2003,1
883,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2014-01-25,Intra-State,Third Philippine-Moro War,2003,2003,1
883,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2014-01-25,Intra-State,Third Philippine-Moro War,2003,2003,1
868,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2013-12-08,Intra-State,Third Philippine-Moro War,2003,2003,1
868,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2013-12-08,Intra-State,Third Philippine-Moro War,2003,2003,1
869,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2013-07-13,Intra-State,Third Philippine-Moro War,2003,2003,1
869,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2013-07-13,Intra-State,Third Philippine-Moro War,2003,2003,1
870,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2013-04-22,Intra-State,Third Philippine-Moro War,2003,2003,1
870,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2013-04-22,Intra-State,Third Philippine-Moro War,2003,2003,1
871,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2013-04-11,Intra-State,Third Philippine-Moro War,2003,2003,1
871,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2013-04-11,Intra-State,Third Philippine-Moro War,2003,2003,1
872,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2013-02-27,Intra-State,Third Philippine-Moro War,2003,2003,1
872,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2013-02-27,Intra-State,Third Philippine-Moro War,2003,2003,1
873,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2013-02-27,Intra-State,Third Philippine-Moro War,2003,2003,1
873,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2013-02-27,Intra-State,Third Philippine-Moro War,2003,2003,1
874,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2013-01-25,Intra-State,Third Philippine-Moro War,2003,2003,1
874,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2013-01-25,Intra-State,Third Philippine-Moro War,2003,2003,1
867,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2012-10-15,Intra-State,Third Philippine-Moro War,2003,2003,1
867,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2012-10-15,Intra-State,Third Philippine-Moro War,2003,2003,1
866,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2012-04-24,Intra-State,Third Philippine-Moro War,2003,2003,1
866,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2012-04-24,Intra-State,Third Philippine-Moro War,2003,2003,1
1015,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2012-02-15,Intra-State,Third Philippine-Moro War,2003,2003,1
1015,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2012-02-15,Intra-State,Third Philippine-Moro War,2003,2003,1
1354,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2011-02-10,Intra-State,Third Philippine-Moro War,2003,2003,1
1354,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2011-02-10,Intra-State,Third Philippine-Moro War,2003,2003,1
1005,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2010-06-03,Intra-State,Third Philippine-Moro War,2003,2003,1
1005,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2010-06-03,Intra-State,Third Philippine-Moro War,2003,2003,1
1006,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2010-06-03,Intra-State,Third Philippine-Moro War,2003,2003,1
1006,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2010-06-03,Intra-State,Third Philippine-Moro War,2003,2003,1
738,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2010-05-05,Intra-State,Third Philippine-Moro War,2003,2003,1
738,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2010-05-05,Intra-State,Third Philippine-Moro War,2003,2003,1
1004,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2010-05-05,Intra-State,Third Philippine-Moro War,2003,2003,1
1004,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2010-05-05,Intra-State,Third Philippine-Moro War,2003,2003,1
1003,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2010-04-21,Intra-State,Third Philippine-Moro War,2003,2003,1
1003,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2010-04-21,Intra-State,Third Philippine-Moro War,2003,2003,1
665,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2009-12-09,Intra-State,Third Philippine-Moro War,2003,2003,1
665,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2009-12-09,Intra-State,Third Philippine-Moro War,2003,2003,1
666,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2009-12-09,Intra-State,Third Philippine-Moro War,2003,2003,1
666,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2009-12-09,Intra-State,Third Philippine-Moro War,2003,2003,1
1002,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2009-12-09,Intra-State,Third Philippine-Moro War,2003,2003,1
1002,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2009-12-09,Intra-State,Third Philippine-Moro War,2003,2003,1
1001,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2009-12-02,Intra-State,Third Philippine-Moro War,2003,2003,1
1001,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2009-12-02,Intra-State,Third Philippine-Moro War,2003,2003,1
660,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2009-10-27,Intra-State,Third Philippine-Moro War,2003,2003,1
660,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2009-10-27,Intra-State,Third Philippine-Moro War,2003,2003,1
737,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2009-09-15,Intra-State,Third Philippine-Moro War,2003,2003,1
737,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2009-09-15,Intra-State,Third Philippine-Moro War,2003,2003,1
841,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2009-07-29,Intra-State,Third Philippine-Moro War,2003,2003,1
841,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2009-07-29,Intra-State,Third Philippine-Moro War,2003,2003,1
999,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2008-08-05,Intra-State,Third Philippine-Moro War,2003,2003,1
999,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2008-08-05,Intra-State,Third Philippine-Moro War,2003,2003,1
1000,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2008-07-27,Intra-State,Third Philippine-Moro War,2003,2003,1
1000,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2008-07-27,Intra-State,Third Philippine-Moro War,2003,2003,1
998,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2007-11-15,Intra-State,Third Philippine-Moro War,2003,2003,1
998,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2007-11-15,Intra-State,Third Philippine-Moro War,2003,2003,1
1074,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2007-11-12,Intra-State,Third Philippine-Moro War,2003,2003,1
1074,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2007-11-12,Intra-State,Third Philippine-Moro War,2003,2003,1
997,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2007-10-24,Intra-State,Third Philippine-Moro War,2003,2003,1
997,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2007-10-24,Intra-State,Third Philippine-Moro War,2003,2003,1
664,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2007-08-27,Intra-State,Third Philippine-Moro War,2003,2003,1
664,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2007-08-27,Intra-State,Third Philippine-Moro War,2003,2003,1
996,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2007-08-27,Intra-State,Third Philippine-Moro War,2003,2003,1
996,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2007-08-27,Intra-State,Third Philippine-Moro War,2003,2003,1
995,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2006-05-04,Intra-State,Third Philippine-Moro War,2003,2003,1
995,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2006-05-04,Intra-State,Third Philippine-Moro War,2003,2003,1
992,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2006-02-07,Intra-State,Third Philippine-Moro War,2003,2003,1
992,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2006-02-07,Intra-State,Third Philippine-Moro War,2003,2003,1
994,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2006-02-07,Intra-State,Third Philippine-Moro War,2003,2003,1
994,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2006-02-07,Intra-State,Third Philippine-Moro War,2003,2003,1
980,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2006-02-06,Intra-State,Third Philippine-Moro War,2003,2003,1
980,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2006-02-06,Intra-State,Third Philippine-Moro War,2003,2003,1
979,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2006-02-06,Intra-State,Third Philippine-Moro War,2003,2003,1
979,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2006-02-06,Intra-State,Third Philippine-Moro War,2003,2003,1
991,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2006-02-06,Intra-State,Third Philippine-Moro War,2003,2003,1
991,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2006-02-06,Intra-State,Third Philippine-Moro War,2003,2003,1
993,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2006-02-06,Intra-State,Third Philippine-Moro War,2003,2003,1
993,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2006-02-06,Intra-State,Third Philippine-Moro War,2003,2003,1
663,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2005-09-16,Intra-State,Third Philippine-Moro War,2003,2003,1
663,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2005-09-16,Intra-State,Third Philippine-Moro War,2003,2003,1
977,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2005-09-16,Intra-State,Third Philippine-Moro War,2003,2003,1
977,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2005-09-16,Intra-State,Third Philippine-Moro War,2003,2003,1
975,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2005-06-21,Intra-State,Third Philippine-Moro War,2003,2003,1
975,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2005-06-21,Intra-State,Third Philippine-Moro War,2003,2003,1
662,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2005-04-20,Intra-State,Third Philippine-Moro War,2003,2003,1
662,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2005-04-20,Intra-State,Third Philippine-Moro War,2003,2003,1
974,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2005-04-20,Intra-State,Third Philippine-Moro War,2003,2003,1
974,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2005-04-20,Intra-State,Third Philippine-Moro War,2003,2003,1
973,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2004-12-21,Intra-State,Third Philippine-Moro War,2003,2003,1
973,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2004-12-21,Intra-State,Third Philippine-Moro War,2003,2003,1
972,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2004-12-21,Intra-State,Third Philippine-Moro War,2003,2003,1
972,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2004-12-21,Intra-State,Third Philippine-Moro War,2003,2003,1
661,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2004-09-08,Intra-State,Third Philippine-Moro War,2003,2003,1
661,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2004-09-08,Intra-State,Third Philippine-Moro War,2003,2003,1
971,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2004-02-20,Intra-State,Third Philippine-Moro War,2003,2003,1
971,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2004-02-20,Intra-State,Third Philippine-Moro War,2003,2003,1
191,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2003-03-28,Intra-State,Third Philippine-Moro War,2003,2003,1
191,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,926,2003-03-28,Intra-State,Third Philippine-Moro War,2003,2003,1
1972,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2007-03-12,Intra-State,Second Philippine-Moro War,2000,2001,2
1972,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2007-03-12,Intra-State,Second Philippine-Moro War,2000,2001,2
401,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2002-05-07,Intra-State,Second Philippine-Moro War,2000,2001,2
401,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2002-05-07,Intra-State,Second Philippine-Moro War,2000,2001,2
190,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2002-05-06,Intra-State,Second Philippine-Moro War,2000,2001,2
190,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2002-05-06,Intra-State,Second Philippine-Moro War,2000,2001,2
970,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2001-10-18,Intra-State,Second Philippine-Moro War,2000,2001,2
970,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2001-10-18,Intra-State,Second Philippine-Moro War,2000,2001,2
402,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2001-08-07,Intra-State,Second Philippine-Moro War,2000,2001,2
402,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2001-08-07,Intra-State,Second Philippine-Moro War,2000,2001,2
396,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2001-08-07,Intra-State,Second Philippine-Moro War,2000,2001,2
396,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2001-08-07,Intra-State,Second Philippine-Moro War,2000,2001,2
269,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2001-06-22,Intra-State,Second Philippine-Moro War,2000,2001,2
269,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2001-06-22,Intra-State,Second Philippine-Moro War,2000,2001,2
282,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2001-03-24,Intra-State,Second Philippine-Moro War,2000,2001,2
282,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2001-03-24,Intra-State,Second Philippine-Moro War,2000,2001,2
968,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2000-06-15,Intra-State,Second Philippine-Moro War,2000,2001,2
968,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2000-06-15,Intra-State,Second Philippine-Moro War,2000,2001,2
967,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2000-06-01,Intra-State,Second Philippine-Moro War,2000,2001,2
967,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2000-06-01,Intra-State,Second Philippine-Moro War,2000,2001,2
966,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2000-04-27,Intra-State,Second Philippine-Moro War,2000,2001,2
966,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2000-04-27,Intra-State,Second Philippine-Moro War,2000,2001,2
274,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2000-03-09,Intra-State,Second Philippine-Moro War,2000,2001,2
274,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2000-03-09,Intra-State,Second Philippine-Moro War,2000,2001,2
965,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2000-03-09,Intra-State,Second Philippine-Moro War,2000,2001,2
965,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2000-03-09,Intra-State,Second Philippine-Moro War,2000,2001,2
964,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2000-03-07,Intra-State,Second Philippine-Moro War,2000,2001,2
964,Philippines - Mindanao process,Mindanao,Asia and Pacific,Government/territory,916,2000-03-07,Intra-State,Second Philippine-Moro War,2000,2001,2
